,name,initPlayer1Grid,initPlayer2Grid,target1Grid,target2Grid,aimActionPlayer1,reactionTime,aimActionPlayer2,trajectoryPlayer1,trajectoryPlayer2,goalPlayer1,goalPlayer2
0,p04,"(13, 7)","(3, 7)","(8, 3)","(8, 11)","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (0, 1)]","[170721, 168, 183, 197, 172, 214, 625, 164, 165, 167, 294, 1156, 265]","[(0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (8, 7), (7, 7), (7, 6), (7, 5), (7, 4), (7, 3), (7, 2), (8, 2), (8, 3)]","[(3, 7), (3, 6), (3, 5), (3, 4), (4, 4), (4, 3), (5, 3), (6, 3), (7, 3), (8, 3), (8, 3), (8, 3), (8, 3), (8, 3)]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0]","[1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1,p04,"(0, 7)","(14, 7)","(7, 5)","(7, 9)","[(-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1)]","[3219, 239, 235, 1956, 207, 182, 184, 159, 167, 540, 1034, 275]","[(-1, 0), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 0), (0, 0), (0, 0)]","[(0, 7), (0, 7), (0, 7), (0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (7, 8), (7, 9)]","[(14, 7), (13, 7), (13, 6), (13, 5), (12, 5), (11, 5), (10, 5), (9, 5), (8, 5), (7, 5), (7, 5), (7, 5), (7, 5)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2]","[0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,p04,"(7, 14)","(7, 0)","(3, 7)","(11, 7)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0)]","[1685, 204, 199, 188, 181, 185, 178, 621, 221, 173, 182]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7)]","[(7, 0), (6, 0), (6, 1), (6, 2), (5, 2), (4, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7)]","[0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]","[1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0]"
3,p04,"(0, 7)","(14, 7)","(7, 4)","(7, 10)","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]","[2488, 209, 301, 246, 252, 264, 550, 407, 353, 315, 2392, 228, 204, 185, 164, 151, 174, 815, 190, 173]","[(0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (7, 6), (7, 5), (7, 4)]","[(14, 7), (14, 8), (14, 9), (13, 9), (12, 9), (12, 10), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[2, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
4,p04,"(7, 12)","(7, 0)","(4, 6)","(10, 6)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0)]","[1462, 184, 197, 151, 201, 567, 592, 179, 171]","[(-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1)]","[(7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (8, 6), (9, 6), (10, 6)]","[(7, 0), (6, 0), (6, 1), (6, 2), (6, 3), (6, 4), (5, 4), (4, 4), (4, 5), (4, 6)]","[0, 0, 0, 0, 0, 0, 2, 2, 2]","[1, 0, 0, 0, 0, 1, 1, 0, 0]"
5,p04,"(7, 12)","(7, 0)","(5, 6)","(9, 6)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, -1)]","[1176, 948, 183, 173, 160, 1431, 290, 1101]","[(0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (0, 1), (0, 1)]","[(7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (8, 7), (9, 7), (9, 6)]","[(7, 0), (7, 1), (6, 1), (6, 2), (6, 3), (6, 4), (5, 4), (5, 5), (5, 6)]","[0, 0, 0, 0, 0, 2, 2, 0]","[0, 1, 0, 0, 0, 1, 0, 0]"
6,p04,"(0, 7)","(14, 7)","(7, 4)","(7, 10)","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1)]","[1587, 195, 183, 174, 180, 163, 1474, 202, 193, 166, 936, 230, 189, 638, 236, 272]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (7, 6), (7, 5), (7, 4)]","[(14, 7), (13, 7), (13, 8), (12, 8), (11, 8), (11, 9), (11, 10), (10, 10), (9, 10), (8, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1]","[0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,p04,"(7, 0)","(7, 12)","(3, 6)","(11, 6)","[(0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[2955, 221, 200, 216, 213, 415, 751, 195, 166, 186]","[(0, -1), (1, 0), (0, -1), (0, -1), (0, -1), (1, 0), (0, -1), (0, -1), (1, 0), (1, 0)]","[(7, 0), (7, 1), (7, 2), (7, 3), (7, 4), (7, 5), (7, 6), (6, 6), (5, 6), (4, 6), (3, 6)]","[(7, 12), (7, 11), (8, 11), (8, 10), (8, 9), (8, 8), (9, 8), (9, 7), (9, 6), (10, 6), (11, 6)]","[0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 2, 0, 0, 0, 2, 0, 0, 2, 2]"
