,name,initPlayer1Grid,initPlayer2Grid,target1Grid,target2Grid,aimActionPlayer1,reactionTime,aimActionPlayer2,trajectoryPlayer1,trajectoryPlayer2,goalPlayer1,goalPlayer2
0,p03,"(4, 7)","(14, 7)","(9, 4)","(9, 10)","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]","[240793, 1248, 996, 325, 268, 282, 1658, 932, 1745, 362, 271, 256, 419, 283, 271, 477, 321, 654]","[(0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (-1, 0), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(4, 7), (3, 7), (2, 7), (1, 7), (0, 7), (0, 7), (0, 7), (0, 8), (0, 9), (1, 9), (2, 9), (3, 9), (4, 9), (5, 9), (6, 9), (7, 9), (8, 9), (9, 9), (9, 10)]","[(14, 7), (14, 8), (13, 8), (12, 8), (11, 8), (10, 8), (10, 9), (9, 9), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10), (9, 10)]","[0, 0, 0, 0, 0, 0, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2]","[2, 0, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1,p03,"(2, 7)","(14, 7)","(8, 3)","(8, 11)","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[2319, 317, 319, 366, 387, 373, 502, 718, 844, 638, 1642, 543, 340, 302, 1089, 276, 259, 280]","[(-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (-1, 0), (0, -1), (-1, 0), (-1, 0), (-1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (12, 7), (12, 8), (12, 9), (12, 10), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11)]","[(14, 7), (13, 7), (12, 7), (12, 6), (12, 5), (12, 4), (11, 4), (11, 3), (10, 3), (9, 3), (8, 3), (8, 3), (8, 3), (8, 3), (8, 3), (8, 3), (8, 3), (8, 3), (8, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0, 0, 0, 0]","[0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
2,p03,"(0, 7)","(10, 7)","(5, 5)","(5, 9)","[(0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0)]","[6432, 255, 4895, 902, 611, 381, 506]","[(0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[(0, 7), (0, 6), (0, 5), (1, 5), (2, 5), (3, 5), (4, 5), (5, 5)]","[(10, 7), (10, 6), (10, 5), (9, 5), (8, 5), (7, 5), (6, 5), (5, 5)]","[1, 1, 0, 0, 0, 0, 0]","[1, 1, 0, 0, 0, 0, 0]"
3,p03,"(0, 7)","(10, 7)","(5, 3)","(5, 11)","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (0, -1), (0, -1), (0, -1), (0, -1)]","[3908, 527, 311, 550, 309, 299, 336, 2404, 646, 1517, 627, 314, 252]","[(-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (6, 7), (5, 7), (5, 6), (5, 5), (5, 4), (5, 3)]","[(10, 7), (9, 7), (9, 8), (8, 8), (7, 8), (7, 9), (7, 10), (7, 11), (6, 11), (5, 11), (5, 11), (5, 11), (5, 11), (5, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1]","[0, 2, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0]"
4,p03,"(0, 7)","(14, 7)","(7, 3)","(7, 11)","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0)]","[2608, 207, 238, 264, 248, 205, 260, 246, 230, 253, 227, 1445, 230, 190, 230, 745, 234, 242, 244]","[(0, 1), (-1, 0), (0, 1), (-1, 0), (0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (6, 7), (7, 7), (8, 7), (9, 7), (10, 7), (11, 7), (11, 6), (11, 5), (11, 4), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3)]","[(14, 7), (14, 8), (13, 8), (13, 9), (12, 9), (12, 10), (11, 10), (10, 10), (10, 11), (9, 11), (8, 11), (7, 11), (7, 11), (7, 11), (7, 11), (7, 11), (7, 11), (7, 11), (7, 11), (7, 11)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0]","[2, 0, 2, 0, 2, 0, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
5,p03,"(7, 14)","(7, 2)","(5, 8)","(9, 8)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (0, 1), (0, 1)]","[2219, 171, 266, 255, 240, 248, 261, 269, 1071, 213, 773, 259]","[(-1, 0), (0, 1), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 0), (0, 0), (0, 0), (0, 0)]","[(7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (8, 6), (9, 6), (9, 7), (9, 8)]","[(7, 2), (6, 2), (6, 3), (5, 3), (5, 4), (5, 5), (5, 6), (5, 7), (5, 8), (5, 8), (5, 8), (5, 8), (5, 8)]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 0, 0]","[1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
6,p03,"(14, 7)","(0, 7)","(7, 4)","(7, 10)","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1)]","[1253, 213, 261, 265, 226, 209, 278, 247, 211, 244, 1226, 235, 265, 321, 2116, 272, 259, 284, 199, 401, 270, 694]","[(1, 0), (0, 1), (1, 0), (1, 0), (1, 0), (0, 1), (1, 0), (0, 1), (1, 0), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 6), (14, 5), (14, 4), (14, 3), (13, 3), (12, 3), (11, 3), (10, 3), (9, 3), (8, 3), (7, 3), (7, 4)]","[(0, 7), (1, 7), (1, 8), (2, 8), (3, 8), (4, 8), (4, 9), (5, 9), (5, 10), (6, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10), (7, 10)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 2, 0, 0, 0, 2, 0, 2, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,p03,"(14, 7)","(2, 7)","(8, 4)","(8, 10)","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1)]","[872, 202, 201, 221, 219, 231, 229, 207, 193, 1513, 202, 223, 211, 1028, 263, 239, 229, 893, 216, 813]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 7), (14, 8), (14, 9), (14, 10), (14, 11), (13, 11), (12, 11), (11, 11), (10, 11), (9, 11), (8, 11), (8, 10)]","[(2, 7), (3, 7), (3, 6), (3, 5), (4, 5), (4, 4), (5, 4), (6, 4), (7, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4), (8, 4)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 0, 0, 0, 0, 0, 0, 0, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
