,name,initPlayer1Grid,initPlayer2Grid,target1Grid,target2Grid,aimActionPlayer1,reactionTime,aimActionPlayer2,trajectoryPlayer1,trajectoryPlayer2,goalPlayer1,goalPlayer2
0,p05,"(7, 14)","(7, 0)","(5, 7)","(9, 7)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]","[167992, 141, 224, 211, 210, 294, 140, 275, 401]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (8, 7), (9, 7)]","[(7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6), (9, 7)]","[0, 0, 0, 0, 0, 0, 0, 2, 2]","[2, 2, 0, 0, 0, 0, 0, 0, 0]"
1,p05,"(7, 14)","(7, 0)","(4, 7)","(10, 7)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (-1, 0), (-1, 0), (0, -1), (-1, 0)]","[723, 273, 207, 215, 239, 322, 333, 278, 241, 2112]","[(-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (6, 8), (5, 8), (5, 7), (4, 7)]","[(7, 0), (6, 0), (6, 1), (6, 2), (5, 2), (4, 2), (4, 3), (4, 4), (4, 5), (4, 6), (4, 7)]","[0, 0, 0, 0, 0, 0, 1, 1, 0, 1]","[1, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
2,p05,"(12, 7)","(2, 7)","(7, 3)","(7, 11)","[(1, 0), (1, 0), (1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1)]","[867, 326, 376, 427, 290, 291, 342, 274, 290, 287, 332, 282, 242, 409]","[(0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(12, 7), (13, 7), (14, 7), (14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (8, 7), (7, 7), (7, 8), (7, 9), (7, 10), (7, 11)]","[(2, 7), (2, 6), (3, 6), (3, 5), (4, 5), (4, 4), (5, 4), (5, 3), (6, 3), (7, 3), (7, 3), (7, 3), (7, 3), (7, 3), (7, 3)]","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2]","[1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
3,p05,"(7, 12)","(7, 0)","(5, 6)","(9, 6)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0)]","[2033, 235, 239, 244, 287, 267, 445, 364]","[(1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[(7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (8, 6), (9, 6)]","[(7, 0), (8, 0), (9, 0), (9, 1), (9, 2), (9, 3), (9, 4), (9, 5), (9, 6)]","[0, 0, 0, 0, 0, 0, 2, 2]","[2, 2, 0, 0, 0, 0, 0, 0]"
4,p05,"(0, 7)","(10, 7)","(5, 5)","(5, 9)","[(1, 0), (1, 0), (1, 0), (1, 0), (1, 0), (0, -1), (0, -1)]","[1465, 1587, 442, 552, 461, 892, 563]","[(0, 1), (-1, 0), (-1, 0), (0, 1), (-1, 0), (-1, 0), (-1, 0)]","[(0, 7), (1, 7), (2, 7), (3, 7), (4, 7), (5, 7), (5, 6), (5, 5)]","[(10, 7), (10, 8), (9, 8), (8, 8), (8, 9), (7, 9), (6, 9), (5, 9)]","[0, 0, 0, 0, 0, 1, 1]","[2, 0, 0, 2, 0, 0, 0]"
5,p05,"(7, 1)","(7, 13)","(4, 7)","(10, 7)","[(1, 0), (1, 0), (1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1)]","[470, 304, 282, 241, 250, 233, 238, 231, 292]","[(0, -1), (1, 0), (1, 0), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0)]","[(7, 1), (8, 1), (9, 1), (10, 1), (10, 2), (10, 3), (10, 4), (10, 5), (10, 6), (10, 7)]","[(7, 13), (7, 12), (8, 12), (9, 12), (9, 11), (9, 10), (9, 9), (9, 8), (9, 7), (10, 7)]","[2, 2, 2, 0, 0, 0, 0, 0, 0]","[0, 2, 2, 0, 0, 0, 0, 0, 2]"
6,p05,"(14, 7)","(4, 7)","(9, 4)","(9, 10)","[(-1, 0), (-1, 0), (-1, 0), (-1, 0), (-1, 0), (0, -1), (0, 1), (0, 1), (0, 1), (1, 0), (-1, 0), (0, -1), (1, 0), (-1, 0), (1, 0), (0, 1), (0, 1), (-1, 0)]","[1321, 236, 226, 206, 233, 531, 616, 323, 335, 725, 308, 283, 158, 321, 351, 677, 314, 409]","[(1, 0), (0, -1), (0, -1), (1, 0), (0, -1), (1, 0), (1, 0), (1, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0), (0, 0)]","[(14, 7), (13, 7), (12, 7), (11, 7), (10, 7), (9, 7), (9, 6), (9, 7), (9, 8), (9, 9), (10, 9), (9, 9), (9, 8), (10, 8), (9, 8), (10, 8), (10, 9), (10, 10), (9, 10)]","[(4, 7), (5, 7), (5, 6), (5, 5), (6, 5), (6, 4), (7, 4), (8, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4), (9, 4)]","[0, 0, 0, 0, 0, 1, 2, 2, 2, 0, 0, 1, 0, 0, 0, 2, 2, 0]","[0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
7,p05,"(7, 14)","(7, 0)","(3, 7)","(11, 7)","[(0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (0, -1), (1, 0), (1, 0), (1, 0), (1, 0), (0, 1)]","[2725, 196, 219, 213, 269, 233, 231, 254, 1819, 160, 167, 826, 273]","[(-1, 0), (-1, 0), (0, 1), (0, 1), (-1, 0), (-1, 0), (0, 1), (0, 1), (0, 1), (0, 1), (0, 1), (0, 0), (0, 0)]","[(7, 14), (7, 13), (7, 12), (7, 11), (7, 10), (7, 9), (7, 8), (7, 7), (7, 6), (8, 6), (9, 6), (10, 6), (11, 6), (11, 7)]","[(7, 0), (6, 0), (5, 0), (5, 1), (5, 2), (4, 2), (3, 2), (3, 3), (3, 4), (3, 5), (3, 6), (3, 7), (3, 7), (3, 7)]","[0, 0, 0, 0, 0, 0, 0, 0, 2, 2, 2, 2, 0]","[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
